timestamp,drone_id,drone_detected,drone_type,drone_latitude,drone_longitude,operator_latitude,operator_longitude,confidence,altitude_m,speed_mps,heading_deg,device_ip,device_port
2026-05-29T17:33:49.726698+00:00,DRONE-8313,True,Autel EVO,19.011816,72.727085,19.119283,72.709537,0.82,75.84,16.43,103,192.168.0.6,8082
2026-05-29T17:33:50.727815+00:00,DRONE-1827,True,Autel EVO,18.929722,72.993876,19.034507,72.906925,0.89,152.19,17.91,321,192.168.0.6,8082
2026-05-29T17:33:51.729288+00:00,DRONE-7618,True,DJI Mavic,18.945693,72.857529,18.946177,72.943435,0.81,430.95,27.5,46,192.168.0.6,8082
2026-05-29T17:33:52.730877+00:00,DRONE-7178,True,DJI Mini,19.065011,72.84564,18.959087,72.929743,0.97,237.64,3.87,33,192.168.0.6,8082
2026-05-29T17:33:53.732450+00:00,DRONE-9073,True,Skydio,19.171396,72.892952,19.119342,72.830485,0.98,106.92,25.08,75,192.168.0.6,8082
2026-05-29T17:33:54.734034+00:00,DRONE-8889,True,Parrot Anafi,19.17429,72.824085,19.015619,72.996763,0.73,202.77,11.06,170,192.168.0.6,8082
2026-05-29T17:33:55.735604+00:00,DRONE-4664,True,DJI Mini,19.097435,72.717837,18.905911,72.924247,0.75,26.99,33.57,294,192.168.0.6,8082
2026-05-29T17:33:56.737168+00:00,DRONE-5764,True,Unknown,19.198943,72.916303,19.151053,72.822041,0.82,431.98,21.23,336,192.168.0.6,8082
2026-05-29T17:33:57.738748+00:00,DRONE-2024,True,DJI Mini,18.980723,72.71424,19.137559,72.894163,0.8,67.19,13.94,30,192.168.0.6,8082
2026-05-29T17:33:58.740300+00:00,DRONE-5009,True,DJI Phantom,19.033721,72.891796,19.049342,72.816219,0.84,489.73,18.6,32,192.168.0.6,8082
2026-05-29T17:33:59.741810+00:00,DRONE-2502,True,Autel EVO,19.097519,72.733169,19.064768,72.885231,0.96,229.47,22.14,70,192.168.0.6,8082
2026-05-29T17:34:00.743398+00:00,DRONE-6621,True,DJI Mavic,19.119936,72.736811,19.078287,72.996496,0.76,396.08,20.5,285,192.168.0.6,8082
2026-05-29T17:34:01.744967+00:00,DRONE-3672,True,Unknown,19.160571,72.95034,18.965897,72.952339,0.93,140.71,1.61,314,192.168.0.6,8082
2026-05-29T17:34:02.746504+00:00,DRONE-3678,True,Autel EVO,18.916179,72.999602,19.159532,72.988084,0.73,453.59,12.32,16,192.168.0.6,8082
2026-05-29T17:34:03.748073+00:00,DRONE-9577,True,Parrot Anafi,19.014091,72.838481,19.064816,72.890057,0.87,228.8,19.33,336,192.168.0.6,8082
2026-05-29T17:34:04.749636+00:00,DRONE-6663,True,DJI Mini,19.149484,72.932127,19.100311,72.802087,0.75,338.51,13.59,186,192.168.0.6,8082
2026-05-29T17:34:05.751206+00:00,DRONE-3897,True,Skydio,18.940261,72.989501,19.05379,72.923795,0.73,47.43,20.19,99,192.168.0.6,8082
2026-05-29T17:34:06.752784+00:00,DRONE-8096,True,Unknown,18.988108,72.856892,18.993266,72.829312,0.82,455.54,0.05,159,192.168.0.6,8082
2026-05-29T17:34:07.753328+00:00,DRONE-1971,True,Parrot Anafi,19.172148,72.848753,19.102977,72.849606,0.75,416.85,21.68,235,192.168.0.6,8082
2026-05-29T17:34:08.754808+00:00,DRONE-1171,True,DJI Phantom,19.069133,72.97134,19.107338,72.715893,0.97,242.06,17.88,90,192.168.0.6,8082
2026-05-29T17:34:09.755711+00:00,DRONE-7999,True,Unknown,18.982521,72.947338,19.1446,72.861755,0.86,184.76,7.08,242,192.168.0.6,8082
2026-05-29T17:34:10.756915+00:00,DRONE-6918,True,DJI Mini,19.14308,72.791497,18.97114,72.993978,0.87,172.4,25.69,39,192.168.0.6,8082
2026-05-29T17:34:11.758019+00:00,DRONE-6800,True,Unknown,18.949546,72.771644,19.063826,72.836422,0.84,314.73,22.33,196,192.168.0.6,8082
2026-05-29T17:34:12.759490+00:00,DRONE-6443,True,Skydio,19.02267,72.831935,18.927584,72.791956,0.71,195.2,20.55,350,192.168.0.6,8082
2026-05-29T17:34:13.761059+00:00,DRONE-4305,True,DJI Phantom,19.184311,72.891889,19.052951,72.926757,0.89,469.35,28.22,107,192.168.0.6,8082
2026-05-29T17:34:14.762284+00:00,DRONE-9596,True,Parrot Anafi,18.921687,72.986914,19.140202,72.747438,0.92,212.09,11.08,182,192.168.0.6,8082
2026-05-29T17:34:15.763538+00:00,DRONE-4080,True,Autel EVO,18.987909,72.868426,18.939689,72.938452,0.87,76.12,34.11,80,192.168.0.6,8082
2026-05-29T17:34:16.765106+00:00,DRONE-1815,True,Parrot Anafi,19.082221,72.829627,19.072881,72.802558,0.96,105.91,26.2,41,192.168.0.6,8082
2026-05-29T17:34:17.766679+00:00,DRONE-9227,True,DJI Phantom,19.131818,72.951744,19.012971,72.715354,0.93,464.62,8.53,330,192.168.0.6,8082
2026-05-29T17:34:18.767905+00:00,DRONE-4014,True,DJI Mini,18.902122,72.704366,19.02447,72.79673,0.86,176.17,14.22,128,192.168.0.6,8082
2026-05-29T17:34:19.769110+00:00,DRONE-3980,True,Autel EVO,18.938831,72.835298,19.181596,72.938706,0.97,231.12,20.65,141,192.168.0.6,8082
2026-05-29T17:34:20.770230+00:00,DRONE-9286,True,Autel EVO,18.991467,72.938032,19.197818,72.829566,0.86,165.88,27.97,6,192.168.0.6,8082
2026-05-29T17:34:21.771470+00:00,DRONE-5089,True,DJI Mini,19.09696,72.807788,19.107647,72.760549,0.73,82.05,10.23,109,192.168.0.6,8082
2026-05-29T17:34:22.772719+00:00,DRONE-3519,True,Parrot Anafi,18.979051,72.755869,19.137936,72.724011,0.86,211.61,28.48,267,192.168.0.6,8082
2026-05-29T17:34:23.774060+00:00,DRONE-7925,True,DJI Phantom,19.044807,72.725004,19.025654,72.874589,0.92,364.26,17.0,342,192.168.0.6,8082
2026-05-29T17:34:24.774323+00:00,DRONE-6518,True,Autel EVO,18.981523,72.808694,19.033232,72.891718,0.82,323.47,2.58,108,192.168.0.6,8082
2026-05-29T17:34:25.775822+00:00,DRONE-6708,True,Autel EVO,19.091958,72.8234,18.976307,72.882474,0.92,365.97,34.06,151,192.168.0.6,8082
2026-05-29T17:34:26.776331+00:00,DRONE-2802,True,Autel EVO,19.043028,72.79587,19.116266,72.807579,0.9,115.18,14.0,282,192.168.0.6,8082
2026-05-29T17:34:27.777840+00:00,DRONE-1666,True,Autel EVO,19.025901,72.749392,19.003502,72.863772,0.81,299.16,32.97,346,192.168.0.6,8082
2026-05-29T17:34:28.779414+00:00,DRONE-7183,True,Autel EVO,19.162532,72.911635,19.061899,72.885825,0.93,381.76,24.22,69,192.168.0.6,8082
2026-05-29T17:34:29.780636+00:00,DRONE-1878,True,Autel EVO,19.120325,72.743298,19.188284,72.900677,0.97,438.73,2.22,319,192.168.0.6,8082
2026-05-29T17:34:30.782204+00:00,DRONE-1333,True,DJI Mavic,19.001608,72.73222,19.17454,72.862268,0.9,383.83,30.54,349,192.168.0.6,8082
2026-05-29T17:34:31.783797+00:00,DRONE-8739,True,Parrot Anafi,19.063994,72.848561,19.1353,72.999662,0.94,312.83,34.34,327,192.168.0.6,8082
2026-05-29T17:34:32.785365+00:00,DRONE-8980,True,Autel EVO,19.051557,72.772915,19.075082,72.813573,0.85,137.81,2.35,342,192.168.0.6,8082
2026-05-29T17:34:33.786699+00:00,DRONE-3190,True,Parrot Anafi,19.095517,72.757846,18.993302,72.82488,0.86,473.29,16.67,151,192.168.0.6,8082
2026-05-29T17:34:34.788326+00:00,DRONE-4332,True,Autel EVO,18.943173,72.820168,18.950739,72.757181,0.98,334.22,1.24,334,192.168.0.6,8082
2026-05-29T17:34:35.789897+00:00,DRONE-5473,True,DJI Phantom,18.924889,72.740042,19.044339,72.716734,0.88,421.86,18.91,150,192.168.0.6,8082
2026-05-29T17:34:36.790326+00:00,DRONE-1802,True,DJI Phantom,19.158867,72.803921,19.123568,72.858994,0.82,455.08,1.92,272,192.168.0.6,8082
2026-05-29T17:34:37.791451+00:00,DRONE-8026,True,DJI Mavic,18.955699,72.795708,19.017622,72.767426,0.97,90.8,4.2,138,192.168.0.6,8082
2026-05-29T17:34:38.792574+00:00,DRONE-3733,True,Parrot Anafi,18.952328,72.705764,19.176067,72.736529,0.94,196.49,23.52,235,192.168.0.6,8082
2026-05-29T17:34:39.793346+00:00,DRONE-3223,True,DJI Mavic,18.902086,72.937699,19.171991,72.757058,0.86,36.86,11.96,199,192.168.0.6,8082
2026-05-29T17:34:40.794343+00:00,DRONE-2106,True,Autel EVO,19.123067,72.790281,19.186663,72.943121,0.8,123.62,15.77,139,192.168.0.6,8082
2026-05-29T17:34:41.795557+00:00,DRONE-9229,True,DJI Mini,19.089961,72.716953,18.957089,72.820189,0.78,177.66,10.72,131,192.168.0.6,8082
2026-05-29T17:34:42.796824+00:00,DRONE-5856,True,DJI Mavic,19.082894,72.929227,19.12683,72.949974,0.98,162.72,26.77,169,192.168.0.6,8082
2026-05-29T17:34:43.798387+00:00,DRONE-9462,True,Autel EVO,18.928975,72.832859,19.028478,72.851974,0.87,102.91,12.94,333,192.168.0.6,8082
2026-05-29T17:34:44.799968+00:00,DRONE-2104,True,Skydio,19.127823,72.742103,19.057368,72.967437,0.86,45.76,24.94,132,192.168.0.6,8082
2026-05-29T17:34:45.801024+00:00,DRONE-4287,True,Unknown,18.91218,72.91645,19.127418,72.959224,0.75,185.68,3.63,109,192.168.0.6,8082
2026-05-29T17:34:46.802609+00:00,DRONE-9349,True,DJI Mini,19.06037,72.966082,18.93785,72.939531,0.78,185.9,21.35,253,192.168.0.6,8082
2026-05-29T17:34:47.804185+00:00,DRONE-7250,True,Unknown,19.052438,72.832433,19.05302,72.929552,0.82,493.27,32.93,12,192.168.0.6,8082
2026-05-29T17:34:48.805772+00:00,DRONE-1515,True,DJI Phantom,19.149562,72.832855,18.972028,72.714102,0.96,397.16,9.76,183,192.168.0.6,8082
2026-05-29T17:34:49.807340+00:00,DRONE-8655,True,Autel EVO,19.171234,72.919808,19.044058,72.780054,0.77,365.65,25.23,246,192.168.0.6,8082
2026-05-29T17:34:50.808912+00:00,DRONE-9673,True,Skydio,19.003105,72.985239,18.954955,72.956564,0.87,387.7,4.97,338,192.168.0.6,8082
2026-05-29T17:34:51.810480+00:00,DRONE-4555,True,DJI Phantom,19.079063,72.867354,18.977577,72.862788,0.79,120.22,12.14,177,192.168.0.6,8082
2026-05-29T17:34:52.812060+00:00,DRONE-8427,True,DJI Mavic,19.08387,72.828246,19.0521,72.852931,0.76,57.92,8.46,270,192.168.0.6,8082
2026-05-29T17:34:53.813628+00:00,DRONE-6900,True,DJI Phantom,19.162572,72.905722,18.908694,72.776972,0.78,253.35,7.33,280,192.168.0.6,8082
2026-05-29T17:34:54.815140+00:00,DRONE-3713,True,DJI Mini,19.090118,72.896533,18.992525,72.741884,0.77,139.47,22.96,227,192.168.0.6,8082
2026-05-29T17:34:55.816334+00:00,DRONE-6730,True,DJI Mini,19.022893,72.816628,19.015668,72.716845,0.94,29.91,33.56,71,192.168.0.6,8082
2026-05-29T17:34:56.817892+00:00,DRONE-5051,True,Unknown,18.919822,72.843166,19.11592,72.868081,0.98,37.71,21.58,68,192.168.0.6,8082
2026-05-29T17:34:57.819384+00:00,DRONE-2443,True,Skydio,19.020482,72.971425,19.185788,72.771601,0.86,374.09,27.64,90,192.168.0.6,8082
2026-05-29T17:34:58.820961+00:00,DRONE-4741,True,Skydio,19.154806,72.892675,19.149597,72.919814,0.77,311.62,9.37,151,192.168.0.6,8082
2026-05-29T17:34:59.822619+00:00,DRONE-5876,True,DJI Phantom,19.099868,72.745843,19.109211,72.80136,0.71,161.93,3.56,280,192.168.0.6,8082
2026-05-29T17:35:00.824211+00:00,DRONE-6739,True,Parrot Anafi,18.901011,72.895212,18.914372,72.752126,0.88,121.61,30.91,319,192.168.0.6,8082
2026-05-29T17:35:01.825831+00:00,DRONE-4531,True,DJI Mavic,19.015298,72.776291,19.063658,72.732915,0.86,330.31,17.18,338,192.168.0.6,8082
2026-05-29T17:35:02.827418+00:00,DRONE-6168,True,Unknown,18.931861,72.892251,19.168083,72.896147,0.95,240.08,28.72,296,192.168.0.6,8082
2026-05-29T17:35:03.828352+00:00,DRONE-4806,True,Unknown,18.939705,72.832209,19.146893,72.766719,0.75,414.87,28.76,246,192.168.0.6,8082
2026-05-29T17:35:04.829984+00:00,DRONE-9193,True,Skydio,18.993952,72.871497,18.948849,72.831991,0.78,58.0,18.01,250,192.168.0.6,8082
2026-05-29T17:35:05.831573+00:00,DRONE-6642,True,Parrot Anafi,19.182133,72.803718,18.956313,72.907071,0.96,254.57,34.16,23,192.168.0.6,8082
2026-05-29T17:35:06.833158+00:00,DRONE-3088,True,Skydio,19.086518,72.977758,19.149815,72.957271,0.98,288.92,34.36,253,192.168.0.6,8082
2026-05-29T17:35:07.834746+00:00,DRONE-6059,True,Autel EVO,19.043891,72.871096,19.146241,72.907138,0.96,357.49,32.16,102,192.168.0.6,8082
2026-05-29T17:35:08.836334+00:00,DRONE-6644,True,Parrot Anafi,18.992137,72.862741,19.156871,72.84834,0.81,75.83,23.86,311,192.168.0.6,8082
2026-05-29T17:35:09.837916+00:00,DRONE-8781,True,DJI Mavic,19.064175,72.845856,19.124916,72.847038,0.94,273.35,34.45,281,192.168.0.6,8082
2026-05-29T17:35:10.839490+00:00,DRONE-7061,True,Unknown,18.98941,72.796733,19.158645,72.730429,0.82,111.95,16.86,119,192.168.0.6,8082
2026-05-29T17:35:11.841062+00:00,DRONE-9848,True,Parrot Anafi,19.133496,72.779432,19.053093,72.884714,0.88,404.19,33.5,221,192.168.0.6,8082
2026-05-29T17:35:12.842639+00:00,DRONE-8228,True,DJI Mini,18.964321,72.995694,18.916903,72.938788,0.85,230.98,7.73,197,192.168.0.6,8082
2026-05-29T17:35:13.844220+00:00,DRONE-7735,True,DJI Mini,19.132628,72.730318,19.125093,72.721369,0.72,194.85,28.55,209,192.168.0.6,8082
2026-05-29T17:35:14.845823+00:00,DRONE-8877,True,Parrot Anafi,19.094388,72.97316,18.949239,72.906401,0.93,30.24,7.23,324,192.168.0.6,8082
2026-05-29T17:35:15.847460+00:00,DRONE-3441,True,Parrot Anafi,19.02796,72.995266,19.181408,72.818664,0.79,64.16,17.27,126,192.168.0.6,8082
2026-05-29T17:35:16.849037+00:00,DRONE-2232,True,Autel EVO,19.163793,72.927069,19.097438,72.991362,0.86,25.37,6.53,349,192.168.0.6,8082
2026-05-29T17:35:17.850614+00:00,DRONE-7123,True,Autel EVO,18.907822,72.756286,18.915596,72.857293,0.74,85.96,33.4,316,192.168.0.6,8082
2026-05-29T17:35:18.852203+00:00,DRONE-9097,True,Skydio,18.914516,72.984427,18.956399,72.792122,0.86,284.77,23.39,333,192.168.0.6,8082
2026-05-29T17:35:19.853846+00:00,DRONE-4344,True,DJI Mini,19.039042,72.934407,18.948333,72.755601,0.78,147.39,31.68,32,192.168.0.6,8082
2026-05-29T17:35:20.855391+00:00,DRONE-6003,True,Skydio,19.156873,72.852977,19.053129,72.963506,0.93,201.12,29.33,256,192.168.0.6,8082
2026-05-29T17:35:21.856978+00:00,DRONE-1153,True,Skydio,19.093709,72.813627,19.122997,72.885116,0.98,377.63,2.83,335,192.168.0.6,8082
2026-05-29T17:35:22.858564+00:00,DRONE-7902,True,Autel EVO,19.116292,72.890526,19.135305,72.893769,0.87,374.63,22.34,141,192.168.0.6,8082
2026-05-29T17:35:23.860152+00:00,DRONE-5166,True,Unknown,19.144432,72.968953,19.036107,72.723963,0.98,339.92,0.32,48,192.168.0.6,8082
2026-05-29T17:35:24.861745+00:00,DRONE-4975,True,Parrot Anafi,19.023587,72.94661,19.095256,72.909986,0.78,432.87,10.91,174,192.168.0.6,8082
2026-05-29T17:35:25.863342+00:00,DRONE-6421,True,Parrot Anafi,19.141876,72.853091,19.029848,72.865439,0.71,134.88,29.67,285,192.168.0.6,8082
2026-05-29T17:35:26.864326+00:00,DRONE-4293,True,Unknown,19.091906,72.890839,19.080927,72.863907,0.87,391.77,19.67,244,192.168.0.6,8082
2026-05-29T17:35:27.865346+00:00,DRONE-1624,True,DJI Phantom,18.978306,72.921232,19.197571,72.921949,0.87,177.87,17.81,262,192.168.0.6,8082
2026-05-29T17:35:28.866924+00:00,DRONE-7931,True,DJI Phantom,18.953696,72.894617,18.952034,72.766493,0.94,148.22,12.86,102,192.168.0.6,8082
2026-05-29T17:35:29.867323+00:00,DRONE-4294,True,Autel EVO,19.098699,72.948409,19.037437,72.728976,0.88,321.34,9.01,88,192.168.0.6,8082
2026-05-29T17:35:30.868461+00:00,DRONE-8133,True,DJI Phantom,19.064023,72.963423,19.024975,72.721835,0.75,138.23,21.3,6,192.168.0.6,8082
2026-05-29T17:35:31.869323+00:00,DRONE-4002,True,DJI Mini,19.050424,72.957771,19.12873,72.845897,0.72,333.54,33.39,311,192.168.0.6,8082
2026-05-29T17:35:32.870479+00:00,DRONE-4168,True,Skydio,19.053209,72.972264,19.044294,72.921739,0.88,294.46,20.48,39,192.168.0.6,8082
2026-05-29T17:35:33.872055+00:00,DRONE-5929,True,DJI Phantom,18.974394,72.760951,19.175813,72.744619,0.96,42.18,33.3,151,192.168.0.6,8082
2026-05-29T17:35:34.873635+00:00,DRONE-7631,True,DJI Phantom,19.119192,72.860176,18.967129,72.808643,0.88,215.47,25.72,277,192.168.0.6,8082
2026-05-29T17:35:35.874860+00:00,DRONE-9737,True,Skydio,18.931433,72.87673,19.17069,72.858278,0.85,78.06,25.93,12,192.168.0.6,8082
2026-05-29T17:35:36.876344+00:00,DRONE-6709,True,Skydio,19.185025,72.963376,18.987798,72.714151,0.77,492.77,33.2,79,192.168.0.6,8082
2026-05-29T17:35:37.877560+00:00,DRONE-7361,True,Autel EVO,19.000325,72.783858,18.919357,72.782389,0.97,95.83,5.5,215,192.168.0.6,8082
2026-05-29T17:35:38.879041+00:00,DRONE-7434,True,DJI Mini,19.078593,72.856097,19.077498,72.876989,0.96,190.61,26.97,337,192.168.0.6,8082
2026-05-29T17:35:39.880260+00:00,DRONE-1119,True,Unknown,18.933257,72.839218,18.949864,72.81298,0.92,328.52,23.96,68,192.168.0.6,8082
2026-05-29T17:35:40.881744+00:00,DRONE-5142,True,Skydio,19.071661,72.818984,19.147285,72.881844,0.92,171.29,10.35,256,192.168.0.6,8082
2026-05-29T17:35:41.882961+00:00,DRONE-3191,True,DJI Phantom,18.972339,72.716556,18.990169,72.73893,0.73,208.46,9.79,50,192.168.0.6,8082
2026-05-29T17:35:42.884390+00:00,DRONE-4195,True,Unknown,19.198261,72.705333,19.174135,72.78987,0.87,166.85,24.79,7,192.168.0.6,8082
2026-05-29T17:35:43.885625+00:00,DRONE-4235,True,Unknown,19.163166,72.874911,19.04968,72.93454,0.85,438.91,31.12,67,192.168.0.6,8082
2026-05-29T17:35:44.886881+00:00,DRONE-1035,True,Unknown,19.001214,72.772076,19.074364,72.908754,0.87,399.21,6.9,344,192.168.0.6,8082
2026-05-29T17:35:45.887990+00:00,DRONE-2135,True,Skydio,19.170459,72.924741,19.17002,72.921463,0.89,371.58,23.15,203,192.168.0.6,8082
2026-05-29T17:35:46.889144+00:00,DRONE-9460,True,DJI Phantom,18.917277,72.730834,18.975833,72.809249,0.75,49.73,13.98,317,192.168.0.6,8082
2026-05-29T17:35:47.890415+00:00,DRONE-4010,True,Autel EVO,19.155462,72.882637,19.108622,72.81191,0.84,359.11,14.47,258,192.168.0.6,8082
2026-05-29T17:35:48.891651+00:00,DRONE-7339,True,Autel EVO,19.14422,72.808233,19.114926,72.880348,0.78,275.16,27.11,263,192.168.0.6,8082
2026-05-29T17:35:49.892906+00:00,DRONE-1558,True,DJI Mavic,18.963307,72.752446,19.146801,72.912393,0.76,493.34,26.1,296,192.168.0.6,8082
2026-05-29T17:35:50.894023+00:00,DRONE-7333,True,DJI Mavic,19.040732,72.978708,18.901759,72.706685,0.76,471.65,24.07,5,192.168.0.6,8082
2026-05-29T17:35:51.895123+00:00,DRONE-2284,True,Autel EVO,19.073288,72.844349,18.906666,72.948882,0.93,107.92,4.57,163,192.168.0.6,8082
2026-05-29T17:35:52.896593+00:00,DRONE-9428,True,Parrot Anafi,19.028277,72.978458,19.16746,72.773194,0.91,138.65,13.3,20,192.168.0.6,8082
2026-05-29T17:35:53.898170+00:00,DRONE-5143,True,Unknown,19.029399,72.718792,19.128695,72.714971,0.81,112.96,20.42,329,192.168.0.6,8082
2026-05-29T17:35:54.899432+00:00,DRONE-3252,True,Autel EVO,19.155194,72.797602,19.164797,72.916851,0.96,405.69,16.16,309,192.168.0.6,8082
2026-05-29T17:35:55.900701+00:00,DRONE-3655,True,DJI Phantom,19.016746,72.931362,19.032696,72.773807,0.75,382.91,19.83,218,192.168.0.6,8082
2026-05-29T17:35:56.901324+00:00,DRONE-2627,True,Parrot Anafi,19.106969,72.833208,19.006026,72.746041,0.84,73.56,10.91,58,192.168.0.6,8082
2026-05-29T17:35:57.902448+00:00,DRONE-7993,True,Unknown,18.99821,72.731038,18.953481,72.959145,0.92,486.88,25.67,189,192.168.0.6,8082
2026-05-29T17:35:58.903585+00:00,DRONE-2909,True,Skydio,19.130637,72.909138,19.027352,72.931291,0.93,350.51,15.72,217,192.168.0.6,8082
2026-05-29T17:35:59.905094+00:00,DRONE-8526,True,Parrot Anafi,19.121131,72.715966,19.053541,72.787665,0.99,176.28,8.57,274,192.168.0.6,8082
2026-05-29T17:36:00.906340+00:00,DRONE-7028,True,Unknown,19.078871,72.842727,19.097416,72.760938,0.85,194.45,33.97,26,192.168.0.6,8082
2026-05-29T17:36:01.907573+00:00,DRONE-7207,True,Unknown,19.194475,72.976774,18.976223,72.941862,0.77,400.84,25.57,141,192.168.0.6,8082
2026-05-29T17:36:02.908805+00:00,DRONE-1694,True,DJI Phantom,19.184499,72.717808,18.998355,72.892235,0.98,122.23,23.72,69,192.168.0.6,8082
2026-05-29T17:36:03.910038+00:00,DRONE-2314,True,DJI Phantom,19.056124,72.81195,19.086187,72.878996,0.93,89.23,21.48,307,192.168.0.6,8082
2026-05-29T17:36:04.911330+00:00,DRONE-1643,True,DJI Mavic,19.085991,72.893495,19.034119,72.798965,0.97,110.08,3.73,55,192.168.0.6,8082
2026-05-29T17:36:05.912580+00:00,DRONE-4846,True,Autel EVO,19.055298,72.717032,18.981189,72.848434,0.93,269.93,24.46,330,192.168.0.6,8082
2026-05-29T17:36:06.913845+00:00,DRONE-4354,True,Autel EVO,19.191479,72.78857,19.008121,72.946605,0.85,46.73,34.74,14,192.168.0.6,8082
2026-05-29T17:36:07.915081+00:00,DRONE-9679,True,Autel EVO,18.974705,72.717304,18.941582,72.874937,0.78,177.63,27.84,279,192.168.0.6,8082
2026-05-29T17:36:08.916343+00:00,DRONE-4358,True,Unknown,18.924113,72.84399,19.082839,72.757497,0.79,219.14,34.56,329,192.168.0.6,8082
2026-05-29T17:36:09.917587+00:00,DRONE-6395,True,DJI Mini,18.95925,72.887479,19.175656,72.947416,0.86,376.36,29.11,286,192.168.0.6,8082
