timestamp,target_lat,target_long,target_frequency,target_signal_bw,target_received_power,device_ip,device_port
2026-05-29 22:31:55,18.454584029851183,74.30906738397013,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:31:57,18.453879007660124,74.30944225091864,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:31:58,18.454600614741317,74.30905856562762,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:31:59,18.454436927005396,74.30914559994065,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:00,18.444262255318215,74.31455556884079,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:03,18.4545807882313,74.30906910757,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:05,18.454607469244863,74.30905492102343,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:07,18.454250292581975,74.30924483522386,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:09,18.454523892074242,74.30909935979332,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:20,18.454436927005396,74.30914559994065,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:21,18.454564836599104,74.30907758920328,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:24,18.45469979437513,74.30900583088089,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:27,18.454632856587146,74.3090414223341,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:31,18.45408136267759,74.30933465684731,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:34,18.453530803182208,74.3096273945237,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:37,18.44940725841156,74.31181992217013,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:44,18.454514224764896,74.30910449999288,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:46,18.45414583339546,74.30930037715855,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:48,18.451122956213837,74.31090766946677,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:51,18.45408136267759,74.30933465684731,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:53,18.454349707925566,74.30919197514802,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:32:56,18.454487300524086,74.30911881586566,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:13,18.454600614741317,74.30905856562762,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:14,18.454571174260497,74.30907421940894,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:21,18.454342569436303,74.3091957707501,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:27,18.4545807882313,74.30906910757,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:28,18.453922934080847,74.30941889482645,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:33,18.4545807882313,74.30906910757,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:37,18.454225196067842,74.30925817927712,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:38,18.45451096107301,74.30910623532864,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:39,18.45308674460153,74.30986350465925,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:45,18.454387452542004,74.30917190597947,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:47,18.45470521471218,74.30900294883656,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:48,18.4544412379659,74.3091433077623,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:33:54,18.454661327610683,74.30902628402235,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:03,18.45439846024095,74.30916605308212,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:08,18.45464061668812,74.30903729621522,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:11,18.45465701665018,74.30902857620072,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:14,18.454607469244863,74.30905492102343,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:16,18.45464865794295,74.30903302060419,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:18,18.45446918292753,74.30912844916263,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:19,18.454349707925566,74.30919197514802,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:20,18.454423399429945,74.30915279268011,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:23,18.454614481082093,74.30905119276345,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:25,18.45467024072078,74.30902154483765,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:26,18.454610954091994,74.30905306809734,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:32,18.454504358465893,74.30910974599712,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:34,18.45450767307311,74.3091079835892,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:36,18.45447658115951,74.30912451545291,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:37,18.454055795706754,74.30934825104684,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:39,18.4545807882313,74.30906910757,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:40,18.45450767307311,74.3091079835892,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:45,18.453828959431014,74.3094688620341,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:46,18.454363189536807,74.30918480684817,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:50,18.454387452542004,74.30917190597947,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:53,18.454356574907376,74.30918832390903,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:55,18.45327150561986,74.30976526548321,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:56,18.454571174260497,74.30907421940894,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:34:57,18.454694530524446,74.30900862971994,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:02,18.4543930399039,74.30916893512645,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:03,18.45308674460153,74.30986350465925,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:06,18.45450101488199,74.30911152381222,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:08,18.444262255318215,74.31455556884079,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:11,18.4543930399039,74.30916893512645,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:21,18.4541967248546,74.30927331768974,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:24,18.45467958384472,74.30901657701052,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:29,18.453828959431014,74.3094688620341,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:33,18.454250292581975,74.30924483522386,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:34,18.454593896150186,74.3090621379659,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:40,18.454055795706754,74.30934825104684,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:45,18.454533418016975,74.30909429475973,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:48,18.453828959431014,74.3094688620341,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:50,18.453879007660124,74.30944225091864,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:54,18.454607469244863,74.30905492102343,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:35:55,18.4542114277906,74.3092655,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:00,18.45451096107301,74.30910623532864,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:04,18.454533418016975,74.30909429475973,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:05,18.45462167345657,74.30904736851011,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:07,18.454126115125376,74.30931086154874,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:10,18.454555397612214,74.30908260800163,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:14,18.454661327610683,74.30902628402235,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:21,18.4546446,74.30903517825072,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:25,18.45447290945114,74.30912646773488,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:28,18.454465398028933,74.30913046162891,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:32,18.454292691881836,74.30922229111623,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:37,18.45469979437513,74.30900583088089,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:38,18.45308674460153,74.30986350465925,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:46,18.45439846024095,74.30916605308212,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:47,18.454600614741317,74.30905856562762,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:48,18.45464865794295,74.30903302060419,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:51,18.45448020144254,74.30912259051428,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:52,18.454356574907376,74.30918832390903,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:56,18.45468941340701,74.30901135053955,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:57,18.454661327610683,74.30902628402235,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:58,18.444262255318215,74.31455556884079,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:36:59,18.45432739162157,74.30920384093733,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:02,18.45410470561705,74.30932224518624,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:05,18.454250292581975,74.30924483522386,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:10,18.454292691881836,74.30922229111623,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:11,18.45472868532653,74.30899046928954,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:14,18.454387452542004,74.30917190597947,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:20,18.4546446,74.30903517825072,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:23,18.45459723973409,74.3090603601508,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:26,18.454561683227833,74.30907926588053,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:28,18.454523892074242,74.30909935979332,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:30,18.454571174260497,74.30907421940894,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:34,18.44940725841156,74.31181992217013,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:36,18.454238123697106,74.30925130553472,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:37,18.45441867077136,74.30915530695248,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:39,18.454180978812943,74.3092816900086,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:42,18.444262255318215,74.31455556884079,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:45,18.454027652957564,74.30936321481202,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:49,18.454342569436303,74.3091957707501,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:51,18.45444959667313,74.30913886335883,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:55,18.45456799961626,74.30907590739723,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:37:58,18.454542857003865,74.30908927596137,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:01,18.45473506507927,74.30898707711484,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:02,18.454584029851183,74.30906738397013,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:06,18.454261774411084,74.30923873022704,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:09,18.454555397612214,74.30908260800163,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:16,18.45469979437513,74.30900583088089,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:19,18.454497639874763,74.30911331833539,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:22,18.454610954091994,74.30905306809734,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:23,18.45432739162157,74.30920384093733,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:24,18.454423399429945,74.30915279268011,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:27,18.444262255318215,74.31455556884079,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:28,18.454272632206393,74.30923295703485,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:29,18.453922934080847,74.30941889482645,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:31,18.454490785371217,74.30911696293957,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:33,18.45447658115951,74.30912451545291,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:37,18.45431084576942,74.30921263852298,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:38,18.4544412379659,74.3091433077623,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:43,18.454461551010883,74.30913250712469,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:48,18.454533418016975,74.30909429475973,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:54,18.45414583339546,74.30930037715855,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:38:55,18.454180978812943,74.3092816900086,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:06,18.453879007660124,74.30944225091864,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:09,18.454292691881836,74.30922229111623,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:13,18.45455226150491,74.30908427549947,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:18,18.454577566504305,74.30907082059262,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:21,18.44940725841156,74.31181992217013,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:25,18.45453971707104,74.30909094549327,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:26,18.454027652957564,74.30936321481202,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:30,18.454564836599104,74.30907758920328,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:31,18.45440884120907,74.30916053342345,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:32,18.45456799961626,74.30907590739723,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:35,18.45473506507927,74.30898707711484,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:39,18.454423399429945,74.30915279268011,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:40,18.454250292581975,74.30924483522386,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:42,18.454335138394423,74.30919972190514,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:45,18.44940725841156,74.31181992217013,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:47,18.454571174260497,74.30907421940894,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:49,18.454403724091634,74.30916325424306,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:51,18.45327150561986,74.30976526548321,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:52,18.454453654616078,74.30913670571229,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:55,18.453771376082912,74.30949947964339,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:39:58,18.45453971707104,74.30909094549327,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:00,18.454335138394423,74.30919972190514,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:01,18.45446918292753,74.30912844916263,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:05,18.45464865794295,74.30903302060419,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:11,18.454375730145156,74.30917813888843,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:16,18.45446918292753,74.30912844916263,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:17,18.454055795706754,74.30934825104684,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:18,18.454584029851183,74.30906738397013,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:19,18.45444545943773,74.30914106316591,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:21,18.454055795706754,74.30934825104684,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:31,18.454555397612214,74.30908260800163,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:32,18.454027652957564,74.30936321481202,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:34,18.45473506507927,74.30898707711484,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:37,18.454403724091634,74.30916325424306,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:38,18.454614481082093,74.30905119276345,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:40,18.45450767307311,74.3091079835892,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:44,18.454225196067842,74.30925817927712,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:48,18.45464061668812,74.30903729621522,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:49,18.45370437324785,74.30953510568274,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:54,18.454661327610683,74.30902628402235,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:57,18.45451746638478,74.30910277639302,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:40:59,18.45431930352478,74.30920814145469,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:41:00,18.454722524470924,74.30899374507457,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:41:03,18.453828959431014,74.3094688620341,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:41:04,18.454694530524446,74.30900862971994,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:41:09,18.45308674460153,74.30986350465925,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:41:15,18.453961819493088,74.309398219086,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:41:19,18.454545993111168,74.30908760846354,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 22:41:23,18.454403724091634,74.30916325424306,101.0,0.02,-60.0dbm,192.168.0.9,8081
