timestamp,target_lat,target_long,target_frequency,target_signal_bw,target_received_power,device_ip,device_port
2026-05-29 23:06:32,18.454564836599104,74.30907758920328,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:06:37,18.4546446,74.30903517825072,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:06:38,18.45464865794295,74.30903302060419,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:06:42,18.45459723973409,74.3090603601508,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:06:43,18.454250292581975,74.30924483522386,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:06:55,18.451981328011886,74.31045126508589,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:06:56,18.454674855186134,74.3090190912829,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:06:58,18.45408136267759,74.30933465684731,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:01,18.454261774411084,74.30923873022704,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:02,18.45308674460153,74.30986350465925,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:03,18.454490785371217,74.30911696293957,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:06,18.454055795706754,74.30934825104684,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:07,18.454593896150186,74.3090621379659,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:08,18.454545993111168,74.30908760846354,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:09,18.454292691881836,74.30922229111623,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:13,18.454629071688547,74.30904343480037,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:14,18.454523892074242,74.30909935979332,101.0,0.02,-60.0dbm,192.168.0.9,8081
2026-05-29 23:07:17,18.452496769765308,74.31017719984412,101.0,0.02,-60.0dbm,192.168.0.9,8081
